Hugo_Symbol	q
ANXA1	5.3082776503606916e-09
PRDX3	5.3234365690367695e-09
SP1	5.3234365690367695e-09
ZNF493	5.348686436342468e-09
SLC45A1	5.4197879327383885e-09
TNFRSF8	5.45980519406948e-09
IDNK	5.492059822909598e-09
C1ORF112	5.494430070600379e-09
MAFG	5.499350111737269e-09
EBNA1BP2	5.509064696347704e-09
SESN1	5.535527979082194e-09
TMEM39A	5.5604810622422575e-09
MT1X	5.572490058592978e-09
CHAF1A	5.5986391396971596e-09
ZNF701	5.684137669900974e-09
HSPD1	5.691860709890589e-09
CD83	5.697697539237036e-09
ZNF721	5.783130821892038e-09
NHLRC3	5.800083950137882e-09
SLC44A1	5.816511096957697e-09
DHCR24	5.816511096957697e-09
FLVCR2	5.835025334755293e-09
PREPL	5.920893313640807e-09
SLC35B4	5.9511806859882804e-09
ACACB	6.01966512285683e-09
VPS54	6.019815091646713e-09
LINC00894	6.141374348483431e-09
CASC3	6.155819202516074e-09
ZNF629	6.176186776685455e-09
KCNMA1	6.178823563958053e-09
CASP2	6.194647544737423e-09
LOXL1	6.237976596069258e-09
MYBBP1A	6.237976596069258e-09
HOMEZ	6.2550128738435345e-09
DNMT1	6.25874196641384e-09
SEMA7A	6.292330622260419e-09
NDUFA2	6.295108616247534e-09
RAP1GDS1	6.303962301439246e-09
LINC00950	6.308074033261657e-09
NEGR1	6.4470503373279265e-09
ZBTB41	6.467125201396397e-09
EBF4	6.514829016582176e-09
TRAM1L1	6.517401933499268e-09
TCN2	6.518875158413728e-09
PHLDB3	6.59434620649184e-09
FAM219A	6.629279862900898e-09
PRRT2	6.6469652639468446e-09
TRA2B	6.647410311013592e-09
DDIT4	6.674932488969448e-09
ATP6V1G1	6.674932488969448e-09
VPS37C	6.706926042660895e-09
PNRC2	6.763397788114345e-09
LEF1	6.7788212139423955e-09
SECISBP2	6.787259708081975e-09
VPS13B	6.809227642219242e-09
FKTN	6.844839431397051e-09
UQCRQ	6.872641194577624e-09
ZMIZ2	6.9127856074955334e-09
C14ORF132	6.941566503004045e-09
FICD	6.941566503004045e-09
GMDS	6.959490497443298e-09
TMEM180	6.974789390681975e-09
HBP1	6.980844920952642e-09
C10ORF76	6.980844920952642e-09
OTULIN	7.011445433616702e-09
TBC1D19	7.047681826303866e-09
AEN	7.060196157630973e-09
SMAP1	7.075833962705855e-09
DIAPH2	7.08082592746063e-09
RB1	7.254836065069927e-09
ZNF532	7.268297653599488e-09
ATP8B3	7.2860537419409865e-09
AP3S2	7.31436333856325e-09
LOC146880	7.3232720400543694e-09
AKIRIN1	7.3688786435192854e-09
VAMP2	7.375645286251382e-09
PUS1	7.376421896798122e-09
CTU1	7.37967421603758e-09
PTPRA	7.428245235917144e-09
TMEM254	7.428245235917144e-09
MPLKIP	7.454440827256766e-09
DCLK2	7.45739809675964e-09
FLNA	7.47035022458193e-09
ACKR3	7.565973208859532e-09
DBNDD2	7.679160754220699e-09
C8ORF4	7.804911242025026e-09
GPR180	7.835963750954824e-09
CCL2	7.884566658302479e-09
ZNF423	7.900037581187134e-09
KIAA0100	7.926434780863751e-09
CLSPN	8.017111848453594e-09
SNX1	8.018322483649693e-09
SLC6A8	8.027908708900271e-09
CERS5	8.027908708900271e-09
PBK	8.031232731565223e-09
NPHP1	8.037182985857916e-09
BAIAP2-AS1	8.142681180727027e-09
ARHGEF2	8.218441548467238e-09
SRFBP1	8.241530482050814e-09
NPC1	8.254090190834513e-09
DDA1	8.254090190834513e-09
DXO	8.307815932151379e-09
IL13RA1	8.36084342011077e-09
ZNF860	8.399414466457091e-09
PXMP4	8.480347845331998e-09
SNX9	8.502368110506609e-09
VPS25	8.533220815020088e-09
TNRC6C	8.562102618831287e-09
SPIN3	8.700911048604499e-09
TRIM52	8.705945305330535e-09
IPPK	8.717953902667491e-09
ENOX2	8.779383297305524e-09
SNHG17	8.911218505259957e-09
MFSD5	8.928571665026315e-09
NUDT6	8.936257220016292e-09
MTMR10	8.952084154588992e-09
KIAA1328	9.028350418064065e-09
MGAT3	9.08066349335645e-09
LRRC8C	9.153208729294919e-09
SCAF4	9.23473469678086e-09
MIS18A	9.257025983221553e-09
MTUS1	9.313327158276822e-09
CLIC4	9.31452164492538e-09
COL27A1	9.328347676828055e-09
SRSF3	9.33399917680029e-09
UXS1	9.425920224716639e-09
FOXP4	9.585762762467922e-09
GNAI1	9.638061713237115e-09
SDSL	9.65955612292008e-09
PANX2	9.669506662540578e-09
KANK2	9.741921054291179e-09
PTPN14	9.759380957616503e-09
MINA	9.790711173232669e-09
MRPL39	9.804275864673296e-09
CACYBP	9.986749486402623e-09
NISCH	1.00002825948056e-08
OPTN	1.0055375524582099e-08
F2R	1.0081599522648842e-08
TM7SF2	1.0128817232155277e-08
MST1	1.0173160193941012e-08
GRK6	1.0192873684416048e-08
RND3	1.0192873684416048e-08
PTP4A3	1.027510650225457e-08
SNAP29	1.030175812693644e-08
ECM2	1.0435339320096652e-08
MICU2	1.0496690256339452e-08
C8ORF76	1.0513878757553732e-08
NDUFA9	1.0513878757553732e-08
FBXL3	1.0519366398985684e-08
WASL	1.0536240233590673e-08
EPM2AIP1	1.0657244878277136e-08
SNHG15	1.0693128494720273e-08
GFOD1	1.0753860792316233e-08
FSTL3	1.07643530049255e-08
CSNK1G1	1.0812494789844004e-08
CCL4	1.0950254017941912e-08
KIAA1324L	1.1035303512978707e-08
TET3	1.106133085425373e-08
GLRX3	1.1072832325341977e-08
BTBD9	1.10885891512761e-08
NEK2	1.1261063110931194e-08
UFD1L	1.1289499907442543e-08
RHBDD1	1.1353721386449831e-08
CDK20	1.1357141651312729e-08
TXNDC5	1.136387071129682e-08
HOXC6	1.1468570743437357e-08
TESK2	1.1486677895053955e-08
ZNF83	1.149029927126352e-08
NOP16	1.1501948880780193e-08
CDKN2A	1.150948552646357e-08
FRMD4A	1.1534597055335107e-08
SLC16A14	1.1702261688929639e-08
IDH2	1.2011904843243151e-08
MIEF2	1.2023729488411825e-08
PAN2	1.2103281850954087e-08
LETMD1	1.2202785720229067e-08
RAB29	1.2261517094058812e-08
RNASEH2A	1.2420312989100413e-08
ZNF124	1.2431709053327843e-08
IKZF4	1.249395392395318e-08
TMED8	1.251970846640314e-08
HOXC5	1.272730967090928e-08
PHPT1	1.2738123602063196e-08
SLC29A4	1.284131624933747e-08
DENND4B	1.288752178526139e-08
PLEKHG2	1.296289385264613e-08
ZBTB7C	1.307926644051932e-08
TMPO-AS1	1.3092166544543728e-08
POU2F2	1.319215524149652e-08
TPGS2	1.319215524149652e-08
TRMT61A	1.3471607746850978e-08
LMF1	1.3504287544045318e-08
TMEM81	1.3537103573932097e-08
SELT	1.3574314188020723e-08
LRRK1	1.3574314188020723e-08
ILF3	1.358337665523073e-08
UBE2Z	1.3683304397000604e-08
SENP3	1.368984192563968e-08
ZFAND6	1.3693060600069255e-08
KMT2B	1.3740090206232202e-08
MIR155HG	1.3801640997171436e-08
FAHD1	1.3802602026216848e-08
GALNS	1.3821315599699358e-08
TRMT6	1.3902876825794818e-08
SEPHS2	1.4145909727262223e-08
CAMTA2	1.42703737785995e-08
CX3CR1	1.4315679705139051e-08
HAGH	1.4315679705139051e-08
RRP7A	1.4363221617570736e-08
FCHO1	1.4544170650854908e-08
RORC	1.4742930253162236e-08
TMEM50B	1.4806301719350819e-08
ZNF182	1.483901261846979e-08
LDHD	1.4894693990528526e-08
C16ORF93	1.495070729103971e-08
SNX8	1.5036650066451474e-08
C15ORF52	1.506149567682198e-08
ABCF2	1.507854653117148e-08
C20ORF27	1.5216044927016574e-08
IPO13	1.5238663705538502e-08
C6ORF136	1.5253152353852113e-08
SH3BGRL3	1.5355648075801656e-08
WDR7	1.5381163879232127e-08
ANG	1.546056889998018e-08
CUL1	1.5503457485505604e-08
SEMA5A	1.5508477009139842e-08
MSL1	1.5508477009139842e-08
BRWD1	1.561209518699842e-08
ZNF619	1.5699195111937836e-08
PPP1R8	1.5707123629840318e-08
FANCG	1.5707123629840318e-08
HIF1A	1.5778143132694752e-08
TTC28	1.5918681675660827e-08
CYCS	1.597607756753937e-08
USP47	1.6098005312755697e-08
LINC01184	1.6109648698833946e-08
ZNF214	1.6129318254118573e-08
CCT6A	1.6297395052252464e-08
AGTPBP1	1.632580842153265e-08
FTX	1.632580842153265e-08
RBM22	1.6331268386281513e-08
TRIM69	1.6406954068706308e-08
NRD1	1.654368680365761e-08
AMIGO2	1.6544254777347233e-08
CHMP1A	1.6562912497193447e-08
RNF19B	1.6685061020985036e-08
GRAMD1C	1.6747019750813307e-08
U2AF1L4	1.6756825954320787e-08
ALDH1A3	1.6832883720666873e-08
FOXK1	1.69695214271015e-08
SNHG3	1.7096586858697267e-08
C12ORF45	1.7329963575935548e-08
PGAM5	1.739422544891624e-08
FANCC	1.745369764991483e-08
UPF2	1.762668481932897e-08
ZMAT2	1.7632980168909282e-08
DENND2D	1.7652958150235262e-08
ADIPOR2	1.7677445168361943e-08
S100A10	1.7766022944522802e-08
BAG2	1.781207403701638e-08
AP2M1	1.7816246551673314e-08
PLCXD1	1.7837694275360597e-08
BNIP3L	1.7946845282078292e-08
GPR84	1.8026989785973164e-08
NDUFA5	1.8055154697775847e-08
ZNF615	1.8138078858255775e-08
ADCY3	1.814594309832118e-08
ZWILCH	1.820166062893728e-08
ZFP62	1.8302415937763263e-08
AGAP5	1.8318993081425983e-08
CTSF	1.840665268024312e-08
NUDT1	1.8457784693283953e-08
TINF2	1.8539020933004553e-08
PLCB4	1.8621027936448803e-08
FBXO18	1.8676189021534372e-08
PRICKLE4	1.8747376022212208e-08
PPAPDC1B	1.8872003315777075e-08
UCHL5	1.887692144576496e-08
ZNF846	1.890343295806988e-08
SPATA6	1.9024744400317926e-08
SRSF5	1.9229954824109787e-08
STIP1	1.9257699303650392e-08
ELF1	1.9351832200204257e-08
HSH2D	1.9390621789986317e-08
WDR91	1.9426021462674663e-08
FAM173B	1.9432172435494244e-08
FAM131B	1.949591641937318e-08
TUBG2	1.952349096830019e-08
PPP1R3D	1.9603284891033435e-08
HNRNPA3P1	1.9768171604661074e-08
PIGN	1.9768171604661074e-08
DLG4	1.9774390597287246e-08
PSMG4	1.97834036341515e-08
PDCD4	1.9827891017746345e-08
CENPT	1.987083516527366e-08
SORL1	1.987885775929001e-08
STXBP2	1.9969909344606435e-08
LRRC42	2.0111940132127997e-08
VPS4A	2.0175678861620378e-08
CNOT6L	2.0186170231131188e-08
TOLLIP	2.0280579902740378e-08
BRIX1	2.029701179532873e-08
TSC1	2.0320697284432466e-08
DYNC1I1	2.0360986642175327e-08
C14ORF28	2.0401897300986712e-08
HSP90B1	2.0481230506561748e-08
C16ORF58	2.05575382694167e-08
EXOSC6	2.068397152043653e-08
ZNF232	2.0764071491270284e-08
DOCK1	2.0925572891535685e-08
KHDC1	2.0981653887021764e-08
SSR4P1	2.1076783932639435e-08
EPOR	2.1193384317521292e-08
ANXA3	2.1221506093696208e-08
SMIM13	2.1221506093696208e-08
TRAF3IP3	2.1291370675047004e-08
SLC41A3	2.1317578378108007e-08
SMIM12	2.1326296319012083e-08
CHD1L	2.1497415135591413e-08
EFCAB11	2.1502144331010397e-08
ELOVL1	2.1592983390158405e-08
GLDN	2.165119945927109e-08
FAM111B	2.166536370712425e-08
HSPB1	2.1719240138676163e-08
ABHD14B	2.1865732814463815e-08
PLEKHM2	2.203899947738994e-08
ZNF737	2.2133906997552993e-08
PDIA4	2.2158695730217593e-08
ARL17A	2.2237704975661295e-08
TRNAU1AP	2.2266656462903926e-08
ANAPC2	2.2382929663747018e-08
PARP3	2.245430349317272e-08
LARP6	2.2490571557830698e-08
PLS3	2.250222281248305e-08
ERP44	2.252092561816794e-08
RUFY2	2.272802153166477e-08
TMEM167A	2.3177513029859567e-08
CENPBD1	2.3215120839523734e-08
LMLN	2.3396096780223072e-08
PRRG1	2.361869635878688e-08
SERPINB1	2.361869635878688e-08
PSMD2	2.3645437285246598e-08
KRT7	2.367888652163122e-08
JHDM1D-AS1	2.367888652163122e-08
PSMA4	2.3858925453560396e-08
EDARADD	2.398723838789067e-08
MTHFR	2.4073835475292856e-08
MAP2K3	2.4107436223016326e-08
TSHZ1	2.4127411691735207e-08
MRPL45	2.4230654041387094e-08
C2ORF15	2.431088576003495e-08
EIF4G3	2.4385979665159238e-08
MIPOL1	2.4480522577293346e-08
GOLPH3L	2.4582047822694054e-08
UVSSA	2.468418391616103e-08
EFCAB14	2.469369744418439e-08
SLC25A5	2.47726950821602e-08
ACTN4	2.4874528780274818e-08
ARMC6	2.529194387261341e-08
ATP5C1	2.5322815402445194e-08
CCNG1	2.533120866244108e-08
MRPL4	2.5502196096729292e-08
OPN3	2.5711239621681623e-08
NUDT19	2.576104195930231e-08
PCSK6	2.5777863623715454e-08
HSF1	2.5786483148617018e-08
ETV7	2.584799357421186e-08
TK2	2.584799357421186e-08
ACTB	2.5983496339666407e-08
HAUS5	2.6018269953753604e-08
OXCT1	2.6405049095996795e-08
ITGB1BP1	2.65509837148303e-08
SRSF6	2.6932117340844496e-08
PDCD11	2.7015733776036207e-08
FANCI	2.7190911606406656e-08
BIN2	2.7315239088906716e-08
TSEN15	2.7410806255838246e-08
EIF3E	2.761560264590217e-08
HARS2	2.7643071490024406e-08
ATG3	2.7643071490024406e-08
AFAP1L2	2.7845844641678332e-08
TAP1	2.7934665003433776e-08
MAN2B1	2.7964700959840447e-08
SNAPC1	2.8222409000808798e-08
NEDD4	2.827905044355456e-08
CYSTM1	2.8309003927135407e-08
KLHL3	2.8475576522772215e-08
DCBLD2	2.8800325038556252e-08
MPZL1	2.8875167580058498e-08
NUDT8	2.8875167580058498e-08
CCDC134	2.935129276877539e-08
SOS1	2.9367592948765526e-08
ZNF490	2.9386749489099e-08
HMMR	2.9390610420385204e-08
ZNF329	2.945855755316994e-08
AK4	2.9475144431229152e-08
AGL	2.984699344409321e-08
LINC00893	2.994497715603219e-08
KIF21B	3.016210365868582e-08
NAA10	3.0449650043565114e-08
DCAF8	3.0727138268453294e-08
TULP3	3.0873354329395637e-08
GCC2	3.090934560622821e-08
AGO3	3.11890372542336e-08
C11ORF73	3.1447706794165323e-08
YDJC	3.144934707332981e-08
CRIPT	3.147286235223153e-08
NFIC	3.155972532189082e-08
ERMARD	3.18555565292855e-08
FCGRT	3.192821211619308e-08
RAMP1	3.196249832633647e-08
SYNC	3.1976065549776554e-08
CRTC2	3.2099368690613054e-08
TIPIN	3.2310683982850384e-08
ATP7A	3.2310683982850384e-08
ANGPTL4	3.233359315494567e-08
ARL8B	3.237470477199112e-08
ARFGAP3	3.2499381421263595e-08
NFKBIB	3.2499381421263595e-08
LOC729603	3.252542060837382e-08
MAFF	3.2720839261350015e-08
ZKSCAN2	3.274992824168689e-08
UBFD1	3.287866281964702e-08
LRRC28	3.298499787826121e-08
GTF2IRD2	3.304324009676576e-08
FAN1	3.3402908766541724e-08
TNFAIP1	3.3500703301844086e-08
ZNF362	3.3500703301844086e-08
C7ORF49	3.360580522806604e-08
APBB3	3.3701245589961644e-08
EIF5B	3.3719946389851966e-08
ACTR10	3.373874220997602e-08
NUP62	3.4090402797551074e-08
H1F0	3.420577542686084e-08
FAM171A2	3.441703753565297e-08
HLA-F	3.464757035917304e-08
PTEN	3.4739356447475e-08
LZTS3	3.5095032647008024e-08
MYL5	3.521435540343961e-08
UBQLN4	3.5405923996481566e-08
GATM	3.54662144650716e-08
PRR12	3.5566965224275606e-08
ZNF311	3.57095315714681e-08
KIAA1143	3.571663809014038e-08
CFAP97	3.597447480861885e-08
POLR3D	3.606023930064873e-08
ADPGK	3.60985332904031e-08
CUL3	3.60985332904031e-08
WASF1	3.6160927285820444e-08
CLHC1	3.6317195292924295e-08
MAX	3.63247123897536e-08
ATP9B	3.662111655771409e-08
LANCL1	3.669336743275039e-08
STBD1	3.670177410106017e-08
VASN	3.727674739476742e-08
ASB13	3.793524617406987e-08
LPPR2	3.807320893118186e-08
SEMA3G	3.8444783722621745e-08
GTF2IRD2P1	3.8444783722621745e-08
SMUG1	3.849134974283093e-08
GSTO2	3.849134974283093e-08
NDUFAF7	3.857680246470164e-08
DYNC1I2	3.857680246470164e-08
RAB1B	3.898513794716581e-08
KIAA0430	3.910975871714128e-08
FDX1	3.911119771591344e-08
AARS2	3.913060103865161e-08
FAIM	3.913060103865161e-08
HMGB1P1	3.932626971690403e-08
PCDHB13	3.9398843582487704e-08
PNMA1	3.958877252010782e-08
ZNF678	3.9703152861119956e-08
HNRNPD	3.9703152861119956e-08
PLD1	3.9703152861119956e-08
A1BG-AS1	3.9758358968246604e-08
H2AFJ	3.976724240809879e-08
HTRA1	3.984518632001245e-08
IL15RA	3.9990298677448334e-08
RHPN1	4.0120994248145816e-08
TMEM216	4.0149236296806155e-08
DDX10	4.064581892634541e-08
EPB41L4A-AS2	4.1202595156685506e-08
CKAP2	4.151559804100493e-08
HOXC4	4.1605932780829415e-08
RAPGEF4	4.1605932780829415e-08
DDX18	4.1763610624778216e-08
ZFP2	4.1839721751254223e-08
LILRB2	4.190193792910785e-08
EIF4G1	4.1982033887744804e-08
RNF130	4.2040112037320596e-08
DKK3	4.228800844487533e-08
SLC25A38	4.26537071565725e-08
ADM2	4.291998829860035e-08
COPS3	4.292023493593803e-08
FAM20C	4.3006811565621516e-08
CXORF23	4.317700149114854e-08
EBP	4.3450749948768075e-08
PDE4A	4.350590640645844e-08
ETS2	4.380071492365027e-08
SIL1	4.3864951817147246e-08
BZW1	4.434089587492019e-08
SCOC	4.456402843947619e-08
FAM175A	4.4773423201464245e-08
NPM3	4.4964165032727164e-08
LEMD2	4.5273982426432537e-08
STAG3	4.540477287068829e-08
SIKE1	4.550309652064473e-08
MRPL12	4.5853494875683134e-08
FYN	4.595907448225052e-08
CPSF3	4.625102358648874e-08
VANGL2	4.644628572727328e-08
TMEM115	4.6513793421919604e-08
RNF144A	4.7168743747269147e-08
TPPP3	4.7699103989600833e-08
AGBL5	4.778340176835617e-08
TBCCD1	4.792357526327224e-08
NOP14-AS1	4.865541062684895e-08
SFXN3	4.871568078505961e-08
RBM34	4.898238282731121e-08
ZSCAN29	4.902307039596387e-08
COLGALT2	4.910286129634171e-08
LILRA2	4.9356263901526286e-08
RNF208	4.954938525849798e-08
IQCB1	4.995856438025137e-08
LY6E	5.012505074391347e-08
ZNF438	5.0232478756313564e-08
CKLF	5.038774479704122e-08
CMAS	5.054694854644944e-08
ZC4H2	5.07245247818665e-08
SSBP1	5.093597268682229e-08
DGUOK	5.1422891669420956e-08
WDR55	5.1422891669420956e-08
RYK	5.188397663217624e-08
RBP1	5.205343023535941e-08
PLOD2	5.2466727799761744e-08
GNRH1	5.2470506434271e-08
CDC6	5.254274039814061e-08
ZNRD1	5.264294483851565e-08
C5	5.2970702687238365e-08
GDPD5	5.2978441373254714e-08
WDR53	5.3165853300354115e-08
EXTL3	5.3165853300354115e-08
COX5A	5.322248957003256e-08
MAGI2	5.3617865901662864e-08
CCDC138	5.381157520098445e-08
C17ORF97	5.38188999588221e-08
PSMD14	5.395901980225629e-08
EIF4EBP3	5.396320132562637e-08
C2ORF88	5.400183511567789e-08
LYSMD2	5.406901783153125e-08
SKI	5.431363528630879e-08
ARRDC1	5.439242220751563e-08
MRPS12	5.439928728891733e-08
NDST1	5.442462041336183e-08
PIGY	5.444126526415067e-08
POSTN	5.461331286790381e-08
AKAP10	5.4681054223620016e-08
EXT2	5.4748950305458127e-08
THAP11	5.495521006401102e-08
IL2RG	5.5029015051556464e-08
CYP26B1	5.524682451020755e-08
TMEM261	5.557485401621461e-08
ETV4	5.561038581586811e-08
TOR1B	5.5910411062693836e-08
TEX9	5.626561719936481e-08
SLC12A2	5.630660452658339e-08
USP13	5.637384428034021e-08
DHRS12	5.664668052403207e-08
CILP	5.664668052403207e-08
BLVRB	5.666163027284657e-08
GTF3C2	5.6865046392526206e-08
ZNF624	5.6906402273277726e-08
MDH2	5.6906402273277726e-08
LIMK1	5.7752510587335905e-08
CCL5	5.778212417864737e-08
RRM2B	5.7817581766016315e-08
ANKRD32	5.7818586703438096e-08
C16ORF62	5.8118479743446617e-08
CDK4	5.81290295340856e-08
HOXB3	5.829096690884705e-08
DOPEY2	5.837564971424353e-08
PLEKHH3	5.865845396173072e-08
R3HDM2	5.877632584252849e-08
KRT17	5.891519921916731e-08
RAMP2-AS1	5.906119726335218e-08
CYB5R2	5.9147883768619766e-08
SLC35D1	5.922920064392966e-08
TGOLN2	5.935895116414007e-08
GDAP1	5.9382119728761456e-08
ZNF287	5.971347163250002e-08
HTR2B	5.979246466095895e-08
SLC4A1AP	5.985178120786716e-08
ANO1	5.989549337798216e-08
HSPB1P1	6.040210025063027e-08
TMTC3	6.065739741452926e-08
NAB1	6.075490257015343e-08
IRF4	6.089665347955352e-08
PDE5A	6.125444388469447e-08
ZNF79	6.150270548330479e-08
E2F7	6.168093750634782e-08
COPS8	6.197304082787377e-08
TMEM184A	6.272240593680311e-08
CPT1A	6.280690878920654e-08
METTL4	6.338524311782242e-08
KTN1	6.338524311782242e-08
PUF60	6.353846425444994e-08
CYB561	6.360254552057149e-08
SLC35C1	6.38358400435278e-08
RERE	6.397648161424884e-08
SLC16A2	6.44657224911957e-08
CUX1	6.467437202103948e-08
BAG1	6.487002610659442e-08
RAB32	6.487512554736362e-08
SRP14	6.498585891477296e-08
FLNB	6.535467334193744e-08
KRT19	6.546735479479109e-08
NEK4	6.590745248314134e-08
HSPA2	6.656307780499151e-08
HTATSF1	6.660381338127665e-08
ATP2C1	6.660381338127665e-08
CYBA	6.679400705573807e-08
EXOSC8	6.725364027327555e-08
PIGG	6.752087587739509e-08
ELMOD3	6.824576317353441e-08
AKAP11	6.881448448619874e-08
TATDN1	6.932523179099813e-08
SHISA2	6.944546271535886e-08
EXD2	6.94926418827706e-08
GEMIN8P4	6.967753712244266e-08
CEP170	6.970570032632336e-08
ST6GALNAC2	6.987788689221567e-08
BCR	7.017494016183869e-08
EIF4E3	7.069560654632634e-08
SEC61A1	7.088801690070202e-08
SNX24	7.097049890908794e-08
GALNT12	7.135294766680973e-08
EXT1	7.139674316611311e-08
SAC3D1	7.254606169641241e-08
STARD4	7.258891515546044e-08
RRN3	7.258891515546044e-08
LINC00294	7.29028766069654e-08
EPS15L1	7.352164443713936e-08
PCGF6	7.366902359084581e-08
HABP4	7.381475023857487e-08
ALG10B	7.414245265893041e-08
WBP5	7.48604884010274e-08
SEC13	7.540304802786206e-08
DCBLD1	7.551662229088858e-08
PARS2	7.553199124324426e-08
ADORA3	7.55978344481428e-08
IDI2	7.55978344481428e-08
ZNF281	7.575902369815289e-08
SLC6A1	7.601203119265506e-08
RAPGEF6	7.655278054928565e-08
RNF43	7.66087995191088e-08
CCDC113	7.661531749900537e-08
RGAG4	7.663883869753376e-08
HNRNPLL	7.709484738751915e-08
OLFM1	7.733490651217746e-08
CPNE8	7.735065895597563e-08
UBE2V2	7.741167805319457e-08
GBGT1	7.743728297594618e-08
CBR3	7.746874187846577e-08
SNHG6	7.759797587458474e-08
SIDT2	7.873000722284846e-08
CRADD	7.890253835256664e-08
TAF1C	7.901986540065561e-08
XPOT	7.963427017462148e-08
NECAP1	7.977732610826286e-08
RREB1	8.043927391358747e-08
ZNF606	8.053896583846187e-08
DYSF	8.07511453803377e-08
PROSER1	8.158643302358388e-08
GAR1	8.170792006763944e-08
PACSIN3	8.234150825161767e-08
DEDD	8.239502555153902e-08
MRPS9	8.241910282061394e-08
ANKEF1	8.310374541411085e-08
SLC25A20	8.316373677578638e-08
SMNDC1	8.31835777671059e-08
NAIP	8.327251686891268e-08
ADAMTS6	8.362651372654249e-08
NDUFAF5	8.449899814057236e-08
AFG3L2	8.473849331713459e-08
FAM208A	8.487876187674287e-08
ZNF709	8.557543463256144e-08
C4ORF46	8.66472058213111e-08
BNIP2	8.82136490155369e-08
EPHA2	8.826667733387055e-08
MRPS17	8.882518676842054e-08
CLN6	8.895600230254778e-08
CD247	8.895821625089685e-08
ZNF264	8.923496436059963e-08
SERPINB8	9.149975477973693e-08
GPR37	9.165050447223368e-08
RBM27	9.172535399922164e-08
S100A6	9.223751402366948e-08
GEMIN4	9.22577879531227e-08
PRMT1	9.238445926683102e-08
MTF2	9.242860114616327e-08
TBC1D17	9.372671992263228e-08
GCFC2	9.37765554196217e-08
SENP5	9.37765554196217e-08
CRBN	9.395599361331762e-08
FIGNL1	9.456256119531774e-08
FBXO3	9.456256119531774e-08
CLTCL1	9.544867582026443e-08
C10ORF2	9.579005222002565e-08
FAM120B	9.682178849893465e-08
PTS	9.776836549454295e-08
ELOVL4	9.819193718000188e-08
GOLGA2P7	9.854856931830657e-08
PDXDC1	9.86168692940127e-08
LSM14A	9.872041186975925e-08
RSG1	9.872041186975925e-08
GBF1	9.880236593353796e-08
SCARB2	9.884013629890982e-08
NDOR1	9.901439738159782e-08
TIMM50	9.913439924094507e-08
ZNF667	9.913439924094507e-08
KLF9	9.918773951914598e-08
NRROS	9.955800469667519e-08
CD180	1.0000596042734892e-07
LIN9	1.0048051653832969e-07
ZFYVE19	1.0181751723195009e-07
PLXDC1	1.0186448023034442e-07
PSIP1	1.0277073796143506e-07
CLK4	1.0302400618216004e-07
NIFK	1.034906985730499e-07
GNB1L	1.0400945500471726e-07
ZNF25	1.0402112936734493e-07
RARS2	1.0409801268308335e-07
NRIP3	1.0452365407533885e-07
HAUS7	1.0469586027561439e-07
MAP3K6	1.0517842334178396e-07
PARVB	1.0517842334178396e-07
TMEM219	1.0599023245646952e-07
USP38	1.0604701902408725e-07
DUSP22	1.0626275265910432e-07
TSNAX	1.0632498878213689e-07
KHK	1.0643911215102672e-07
PSPH	1.0669567224610974e-07
NAA60	1.0748690272401662e-07
ILDR1	1.0760123018127819e-07
MORN4	1.0850767504744211e-07
DDX49	1.0894337667207603e-07
RAMP2	1.0918080681793416e-07
CASC10	1.0973826958946204e-07
ATP5G2	1.1127995794973724e-07
CCDC152	1.12363885977886e-07
PLTP	1.127026870963178e-07
GDPD1	1.1309558603934156e-07
SIMC1	1.138960964208587e-07
ADAMTS3	1.1397777853531544e-07
ERRFI1	1.1441348430357032e-07
CELSR2	1.1541218295926101e-07
TRIM32	1.1585837775472556e-07
SERHL2	1.1599556362460587e-07
SLC41A1	1.1705080168629399e-07
